Filename,Location,Date,FromTime,ToTime,Phone,Activity
1977_01_22_Carter.pdf,," JANUARY 22, 1977",4:14,,, The President returned to the Map Room.
1977_01_22_Carter.pdf,," JANUARY 22, 1977",4:14,4:22,," The President met with Stuart E. Eizenstat, Assistant for Domestic Affairs and Policy."
1977_01_22_Carter.pdf,," JANUARY 22, 1977",4:22,,, The President returned to the second floor Residence.
1977_01_22_Carter.pdf,," JANUARY 22, 1977",4:38,,, The President and the First Lady returned to the first floorResidence
1977_01_22_Carter.pdf,," JANUARY 22, 1977",4:38,6:05,," The President and the First Lady hosted a reception for military personnel and their spouses.. For a list of attendees, see APPENDIX ""E"""
1977_01_22_Carter.pdf,," JANUARY 22, 1977",6:05,,," The President and the First Lady returned to the second floor Residence. They were accompanied by Robert. Shaw, conductor of the Atlanta (Georgia) Symphony. Orchestra."
1977_01_22_Carter.pdf,," JANUARY 22, 1977",6:05,6:22,, The President met with Mr. Shaw.
1977_01_22_Carter.pdf,," JANUARY 22, 1977",6:55,,, The President had dinner with: The First Lady Jack and Judy Carter Chip and Caron Carter Amy Carter
1977_01_22_Carter.pdf,," JANUARY 22, 1977",7:55,,," The President went to the White House theatre. He was accompanied by: The First Lady Mrs. James Beverly (Edna) Langford, Judy Carter's mother Jack and Judy Carter Chip and Caron Carter"
1977_01_22_Carter.pdf,," JANUARY 22, 1977",7:55,10:10,," The Presidential party watched the movie ""All the Presidents Men. ""I"
1977_01_22_Carter.pdf,," JANUARY 22, 1977",10:13,,, The Presidential party returned to the second floor Residence.
1977_01_22_Carter.pdf,," JANUARY 22, 1977",12:25,,, The President retired.
1977_01_22_Carter.pdf," THE WHITE HOUSE WASHINGTON, D.C."," JANUARY 22,  1977",,,," The President went to the Oval Office,"
1977_01_22_Carter.pdf," THE WHITE HOUSE WASHINGTON, D.C."," JANUARY 22,  1977",,,," The President met with:. Zbigniew Brzezinski, Assistant for National Security Affairs"
1977_01_22_Carter.pdf," THE WHITE HOUSE WASHINGTON, D.C."," JANUARY 22,  1977",,,," Jody Powell, Press Secretary"
1977_01_22_Carter.pdf," THE WHITE HOUSE WASHINGTON, D.C."," JANUARY 22,  1977",,,, The President went to the Cabinet Room.
1977_01_22_Carter.pdf," THE WHITE HOUSE WASHINGTON, D.C."," JANUARY 22,  1977",10:00,,," The President participated in a National Security Council (Nsc)meeting. For a list of attendees, see APPENDIX. ""A."""
1977_01_22_Carter.pdf," THE WHITE HOUSE WASHINGTON, D.C."," JANUARY 22,  1977",10:00,,, The President returned to the Ova1 Office.
1977_01_22_Carter.pdf," THE WHITE HOUSE WASHINGTON, D.C."," JANUARY 22,  1977",10:02,,," The President went to the first floor Residence. He was accompanied by: The First Lady Mrs. Walter F. (Joan) Mondale, wife of the Vice President"
1977_01_22_Carter.pdf," THE WHITE HOUSE WASHINGTON, D.C."," JANUARY 22,  1977",10:02,,," The President and the First Lady hosted a reception for Members of Congress.  For a list of attendees, see APPENDIX""B."" Members of the press"
1977_01_22_Carter.pdf," THE WHITE HOUSE WASHINGTON, D.C."," JANUARY 22,  1977",11:21,,, The President went to the Map Room.
1977_01_22_Carter.pdf," THE WHITE HOUSE WASHINGTON, D.C."," JANUARY 22,  1977",11:22,11:52,," The President met with: Cyrus R. Vance, Secretary of State"
1977_01_22_Carter.pdf," THE WHITE HOUSE WASHINGTON, D.C."," JANUARY 22,  1977",11:22,11:35,," Harold Brown, Secretary of Defense"
1977_01_22_Carter.pdf," THE WHITE HOUSE WASHINGTON, D.C."," JANUARY 22,  1977",11:53,,, The President returned to the second floor Residence
1977_01_22_Carter.pdf," THE WHITE HOUSE WASHINGTON, D.C."," JANUARY 22,  1977",12:10,,, The President had lunch with: The First Lady Jack and Judy Carter Chip and Caron Carter
1977_01_22_Carter.pdf," THE WHITE HOUSE WASHINGTON, D.C."," JANUARY 22,  1977",1:23,,, The President returned to the Oval Office
1977_01_22_Carter.pdf," THE WHITE HOUSE WASHINGTON, D.C."," JANUARY 22,  1977",1:35,1:50,," The President met with Paul C. Warnke, partner with Clifford Warnke, Glass, Mcillwain, and Finney law firm, Washington, D.C. and former Assistant Secretary of Defense."
1977_01_22_Carter.pdf,," JANUARY 22, 1977",1:56,,, The President went to the swimming pool.
1977_01_22_Carter.pdf,," JANUARY 22, 1977",1:58,,, The President returned to the Ova1 Office.
1977_01_22_Carter.pdf,," JANUARY 22, 1977",2:00,,, The President returned to the second floor Residence.
1977_01_22_Carter.pdf,," JANUARY 22, 1977",2:07,,, The President and the First Lady returned to the first floorResidence
1977_01_22_Carter.pdf,," JANUARY 22, 1977",2:07,3:40,," The President and the First Lady hosted a reception for members of the Diplomatic Corps and their spouses. For a list of attendees, see ApPENDIx ""c."" Members of the press"
1977_01_22_Carter.pdf,," JANUARY 22, 1977",3:40,,, The President returned to the Map Room.
1977_01_22_Carter.pdf,," JANUARY 22, 1977",3:40,3:47,," The President met with Secretary-designate of Labor F. Ray Marshall and his family.. For a list of attendees, see. APPENDIX""D"
1977_01_22_Carter.pdf,," JANUARY 22, 1977",3:47,,, The President returned to the second floor Residence.
1977_01_22_Carter.pdf,," JANUARY 22, 1977",4:14,,, The President returned to the Map Room.
1977_01_22_Carter.pdf,," JANUARY 22, 1977",4:14,4:22,," The President met with Stuart E. Eizenstat, Assistant for Domestic Affairs and Policy."
1977_01_22_Carter.pdf,," JANUARY 22, 1977",4:22,,, The President returned to the second floor Residence.
1977_01_22_Carter.pdf,," JANUARY 22, 1977",4:38,,, The President and the First Lady returned to the first floorResidence
1977_01_22_Carter.pdf,," JANUARY 22, 1977",4:38,6:05,," The President and the First Lady hosted a reception for military personnel and their spouses.. For a list of attendees, see APPENDIX ""E"""
1977_01_22_Carter.pdf,," JANUARY 22, 1977",6:05,,," The President and the First Lady returned to the second floor Residence. They were accompanied by Robert. Shaw, conductor of the Atlanta (Georgia) Symphony. Orchestra."
1977_01_22_Carter.pdf,," JANUARY 22, 1977",6:05,6:22,, The President met with Mr. Shaw.
1977_01_22_Carter.pdf,," JANUARY 22, 1977",6:55,,, The President had dinner with: The First Lady Jack and Judy Carter Chip and Caron Carter Amy Carter
1977_01_22_Carter.pdf,," JANUARY 22, 1977",7:55,,," The President went to the White House theatre. He was accompanied by: The First Lady Mrs. James Beverly (Edna) Langford, Judy Carter's mother Jack and Judy Carter Chip and Caron Carter"
1977_01_22_Carter.pdf,," JANUARY 22, 1977",7:55,10:10,," The Presidential party watched the movie ""All the Presidents Men. ""I"
1977_01_22_Carter.pdf,," JANUARY 22, 1977",10:13,,, The Presidential party returned to the second floor Residence.
1977_01_22_Carter.pdf,," JANUARY 22, 1977",12:25,,, The President retired.
